ID,Ref_Code,Strata_Code,Latitude,Longitude,Year1,Year2,Year3,Type1,Type2,Type3
1953,1,1,-11.81154343,-63.23703917,N/A,N/A,N/A,N/A,N/A,N/A
1954,3,4,4.555132227,-55.53973483,2017,N/A,N/A,Deforestation,N/A,N/A
1955,1,1,-11.90856148,-67.83731174,N/A,N/A,N/A,N/A,N/A,N/A
1956,4,3,-3.997008941,-71.42105074,2011,N/A,N/A,D/ND,N/A,N/A
1957,1,1,-5.228599195,-71.23482998,N/A,N/A,N/A,N/A,N/A,N/A
1958,1,1,-5.624217247,-69.18128124,N/A,N/A,N/A,N/A,N/A,N/A
1959,2,2,4.49476544,-59.85569061,N/A,N/A,N/A,N/A,N/A,N/A
1960,2,6,0.146739802,-62.21727166,N/A,N/A,N/A,N/A,N/A,N/A
1961,1,1,7.180817971,-64.44437491,N/A,N/A,N/A,N/A,N/A,N/A
1962,3,4,-8.319702088,-50.11561731,1999,N/A,N/A,Deforestation,N/A,N/A
1963,1,1,-8.806139814,-63.17451643,N/A,N/A,N/A,N/A,N/A,N/A
1964,2,2,-2.27601652,-58.62410036,N/A,N/A,N/A,N/A,N/A,N/A
1965,2,5,-11.34882123,-54.31622941,N/A,N/A,N/A,N/A,N/A,N/A
1966,2,3,-12.43111148,-53.06442706,N/A,N/A,N/A,N/A,N/A,N/A
1967,2,2,1.419562728,-75.11124009,N/A,N/A,N/A,N/A,N/A,N/A
1968,2,4,-12.15730498,-74.44262403,N/A,N/A,N/A,N/A,N/A,N/A
1969,3,4,-10.88124812,-56.75407743,1997,N/A,N/A,Deforestation,N/A,N/A
1970,1,1,-17.78165698,-63.60516878,N/A,N/A,N/A,N/A,N/A,N/A
1971,1,1,-0.758762005,-51.92527345,N/A,N/A,N/A,N/A,N/A,N/A
1972,1,1,1.103176085,-72.02121518,N/A,N/A,N/A,N/A,N/A,N/A
1973,1,1,-4.346273923,-49.86067543,N/A,N/A,N/A,N/A,N/A,N/A
1974,4,7,-3.511110204,-73.38458829,2012,N/A,N/A,D/ND,N/A,N/A
1975,1,1,-8.970262017,-64.6543112,N/A,N/A,N/A,N/A,N/A,N/A
1976,1,1,-1.443278251,-65.55253665,N/A,N/A,N/A,N/A,N/A,N/A
1977,1,1,6.387425912,-62.29865903,N/A,N/A,N/A,N/A,N/A,N/A
1978,1,1,-3.966556053,-49.69682273,N/A,N/A,N/A,N/A,N/A,N/A
1979,4,3,-15.83887051,-64.23686408,1999,2004,N/A,D/ND,D/ND,N/A
1980,1,1,-4.781507679,-68.43882366,N/A,N/A,N/A,N/A,N/A,N/A
1981,6,6,-2.231010924,-55.79710216,N/A,N/A,N/A,N/A,N/A,N/A
1982,1,1,1.412286374,-58.17269693,N/A,N/A,N/A,N/A,N/A,N/A
1983,1,1,-5.27468277,-68.08012636,N/A,N/A,N/A,N/A,N/A,N/A
1984,2,7,5.698328258,-61.56644224,N/A,N/A,N/A,N/A,N/A,N/A
1985,1,1,-5.365771939,-75.17322385,N/A,N/A,N/A,N/A,N/A,N/A
1986,1,1,1.907347927,-52.05894277,N/A,N/A,N/A,N/A,N/A,N/A
1987,4,3,-10.07869325,-64.35732816,2017,N/A,N/A,D/ND,N/A,N/A
1988,1,1,0.80080316,-62.48514928,N/A,N/A,N/A,N/A,N/A,N/A
1989,1,1,-8.046973568,-72.47666103,N/A,N/A,N/A,N/A,N/A,N/A
1990,3,4,-11.73877989,-56.22721552,2004,N/A,N/A,Deforestation,N/A,N/A
1991,1,1,-1.423066157,-69.84450741,N/A,N/A,N/A,N/A,N/A,N/A
1992,1,1,-10.19969631,-61.45487148,N/A,N/A,N/A,N/A,N/A,N/A
1993,3,4,-11.33804144,-69.18478467,2007,N/A,N/A,Deforestation,N/A,N/A
1994,1,1,-12.1263131,-70.80525561,N/A,N/A,N/A,N/A,N/A,N/A
1995,1,1,0.970854243,-58.55160631,N/A,N/A,N/A,N/A,N/A,N/A
1996,6,6,-11.64580426,-71.71048792,N/A,N/A,N/A,N/A,N/A,N/A
1997,1,1,-3.917508038,-54.76197346,N/A,N/A,N/A,N/A,N/A,N/A
1998,2,2,-13.35547791,-62.91687961,N/A,N/A,N/A,N/A,N/A,N/A
1999,3,7,-5.033215621,-75.79656482,2011,N/A,N/A,Deforestation,N/A,N/A
2000,1,1,1.48963132,-59.19192545,N/A,N/A,N/A,N/A,N/A,N/A
2001,2,2,0.804037095,-61.19453971,N/A,N/A,N/A,N/A,N/A,N/A
2002,1,1,-6.965222303,-71.54852168,N/A,N/A,N/A,N/A,N/A,N/A
2003,1,1,-7.740019235,-53.63467761,N/A,N/A,N/A,N/A,N/A,N/A
2004,4,4,-4.497190891,-47.21504709,2005,N/A,N/A,D/ND,N/A,N/A
2005,5,5,-9.95903765,-63.84259351,2001,2015,N/A,D/ND,Deforestation,N/A
2006,2,1,0.191206408,-61.95909585,N/A,N/A,N/A,N/A,N/A,N/A
2007,4,3,-9.789256061,-55.63297996,2005,2015,N/A,D/ND,D/ND,N/A
2008,1,1,5.614784936,-63.92640632,N/A,N/A,N/A,N/A,N/A,N/A
2009,1,4,4.120167966,-59.62958465,N/A,N/A,N/A,N/A,N/A,N/A
2010,1,1,-7.577514,-64.98309459,N/A,N/A,N/A,N/A,N/A,N/A
2011,1,1,0.477140163,-55.75667797,N/A,N/A,N/A,N/A,N/A,N/A
2012,1,1,6.787355876,-61.41795072,N/A,N/A,N/A,N/A,N/A,N/A
2013,1,1,-2.662471755,-49.7927628,N/A,N/A,N/A,N/A,N/A,N/A
2014,2,7,-4.801180783,-49.22628518,N/A,N/A,N/A,N/A,N/A,N/A
2015,1,1,-7.703367972,-74.68948107,N/A,N/A,N/A,N/A,N/A,N/A
2016,1,1,5.271987824,-53.76322652,N/A,N/A,N/A,N/A,N/A,N/A
2017,4,3,-2.882109842,-46.89973843,2016,N/A,N/A,D/ND,N/A,N/A
2018,1,1,-1.712772836,-65.16904585,N/A,N/A,N/A,N/A,N/A,N/A
2019,1,7,6.259415984,-63.45883322,N/A,N/A,N/A,N/A,N/A,N/A
2020,1,1,-6.934230425,-62.11297726,N/A,N/A,N/A,N/A,N/A,N/A
2021,2,2,3.457480781,-73.97370345,N/A,N/A,N/A,N/A,N/A,N/A
2022,1,1,-7.481843423,-60.75256859,N/A,N/A,N/A,N/A,N/A,N/A
2023,3,4,-6.052713637,-52.23600071,2016,N/A,N/A,Deforestation,N/A,N/A
2024,3,7,-3.313570673,-46.323559,2005,N/A,N/A,Deforestation,N/A,N/A
2025,3,4,-8.836592703,-50.53063897,1999,N/A,N/A,Deforestation,N/A,N/A
2026,3,4,-8.082546853,-55.47397815,2013,N/A,N/A,Deforestation,N/A,N/A
2027,1,1,-8.656031331,-57.03489079,N/A,N/A,N/A,N/A,N/A,N/A
2028,1,1,4.585585115,-66.1869269,N/A,N/A,N/A,N/A,N/A,N/A
2029,1,1,-2.013259299,-67.07194712,N/A,N/A,N/A,N/A,N/A,N/A
2030,1,1,2.770269589,-73.48672673,N/A,N/A,N/A,N/A,N/A,N/A
2031,1,1,-10.60420769,-65.77271373,N/A,N/A,N/A,N/A,N/A,N/A
2032,2,5,-14.18659921,-63.73991607,N/A,N/A,N/A,N/A,N/A,N/A
2033,1,1,-6.985973386,-73.68103233,N/A,N/A,N/A,N/A,N/A,N/A
2034,1,1,-8.802636385,-53.67510179,N/A,N/A,N/A,N/A,N/A,N/A
2035,5,5,-2.725263993,-54.63450252,1997,2002,2007,D/ND,D/ND,Deforestation
2036,1,1,-0.555563087,-67.12692402,N/A,N/A,N/A,N/A,N/A,N/A
2037,2,6,-14.20896726,-66.08182401,N/A,N/A,N/A,N/A,N/A,N/A
2038,3,4,-5.260669051,-47.31745503,1997,N/A,N/A,Deforestation,N/A,N/A
2039,1,1,4.754288725,-55.84372472,N/A,N/A,N/A,N/A,N/A,N/A
2040,1,1,-6.501152627,-62.1954426,N/A,N/A,N/A,N/A,N/A,N/A
2041,1,6,-13.90686383,-68.49029712,N/A,N/A,N/A,N/A,N/A,N/A
2042,1,1,1.764785291,-51.62775143,N/A,N/A,N/A,N/A,N/A,N/A
2043,3,4,1.840243775,-60.53131354,2003,N/A,N/A,Deforestation,N/A,N/A
2044,2,2,-12.75477448,-68.17660543,N/A,N/A,N/A,N/A,N/A,N/A
2045,1,1,2.760028795,-74.74095453,N/A,N/A,N/A,N/A,N/A,N/A
2046,1,1,-2.439599733,-70.15577366,N/A,N/A,N/A,N/A,N/A,N/A
2047,1,1,-1.228760561,-53.1870471,N/A,N/A,N/A,N/A,N/A,N/A
2048,1,1,-7.666447214,-67.51715218,N/A,N/A,N/A,N/A,N/A,N/A
2049,3,4,0.513521932,-74.27149497,2002,N/A,N/A,Deforestation,N/A,N/A
2050,1,1,0.279331138,-76.46356392,N/A,N/A,N/A,N/A,N/A,N/A
2051,1,1,-2.97427699,-69.63079821,N/A,N/A,N/A,N/A,N/A,N/A
2052,1,1,-7.562961293,-77.21949623,N/A,N/A,N/A,N/A,N/A,N/A
2053,1,1,-5.889669413,-57.99024909,N/A,N/A,N/A,N/A,N/A,N/A
2054,4,7,-3.609475727,-55.41792328,2016,N/A,N/A,D/ND,N/A,N/A
2055,1,1,4.498807859,-61.93322437,N/A,N/A,N/A,N/A,N/A,N/A
2056,5,3,-1.19049233,-47.7871841,2003,2015,N/A,D/ND,Deforestation,N/A
2057,4,3,-12.08319397,-66.18504044,2011,N/A,N/A,D/ND,N/A,N/A
2058,1,1,-10.72224632,-71.38682492,N/A,N/A,N/A,N/A,N/A,N/A
2059,1,1,3.289046666,-74.37336392,N/A,N/A,N/A,N/A,N/A,N/A
2060,1,1,-5.366310929,-62.78024585,N/A,N/A,N/A,N/A,N/A,N/A
2061,1,7,-17.93634687,-63.51569657,N/A,N/A,N/A,N/A,N/A,N/A
2062,1,1,-5.018393419,-53.70232075,N/A,N/A,N/A,N/A,N/A,N/A
2063,1,1,-0.036786011,-54.013048,N/A,N/A,N/A,N/A,N/A,N/A
2064,1,1,2.804225907,-68.1232455,N/A,N/A,N/A,N/A,N/A,N/A
2065,1,1,-9.68927357,-53.18327418,N/A,N/A,N/A,N/A,N/A,N/A
2066,1,1,0.940940344,-55.30904746,N/A,N/A,N/A,N/A,N/A,N/A
2067,1,1,-0.690579875,-61.73864928,N/A,N/A,N/A,N/A,N/A,N/A
2068,1,1,-6.647488187,-60.77844007,N/A,N/A,N/A,N/A,N/A,N/A
2069,1,1,6.685217429,-64.29453593,N/A,N/A,N/A,N/A,N/A,N/A
2070,1,1,-3.304407857,-56.96643916,N/A,N/A,N/A,N/A,N/A,N/A
2071,2,2,-5.974829702,-78.19964804,N/A,N/A,N/A,N/A,N/A,N/A
2072,1,1,-1.920283667,-57.5369592,N/A,N/A,N/A,N/A,N/A,N/A
2073,6,6,-12.25567051,-74.43373071,N/A,N/A,N/A,N/A,N/A,N/A
2074,1,1,-2.699392513,-71.21731283,N/A,N/A,N/A,N/A,N/A,N/A
2075,4,4,0.314365434,-63.69895289,1998,N/A,N/A,D/ND,N/A,N/A
2076,1,1,-5.089270495,-57.97596588,N/A,N/A,N/A,N/A,N/A,N/A
2077,4,4,-3.016048651,-78.29208468,2002,N/A,N/A,D/ND,N/A,N/A
2078,1,1,-3.17882338,-57.97542689,N/A,N/A,N/A,N/A,N/A,N/A
2079,1,1,-10.78530805,-55.10935198,N/A,N/A,N/A,N/A,N/A,N/A
2080,1,1,-5.90772555,-55.108274,N/A,N/A,N/A,N/A,N/A,N/A
2081,2,2,-2.672712549,-57.43886317,N/A,N/A,N/A,N/A,N/A,N/A
2082,1,1,-2.988829698,-75.89493035,N/A,N/A,N/A,N/A,N/A,N/A
2083,3,3,2.266314715,-73.49588955,2017,N/A,N/A,Deforestation,N/A,N/A
2084,4,3,1.56724576,-68.73284225,2012,N/A,N/A,D/ND,N/A,N/A
2085,1,6,-16.41801437,-67.36488773,N/A,N/A,N/A,N/A,N/A,N/A
2086,2,7,1.035263449,-50.21344385,N/A,N/A,N/A,N/A,N/A,N/A
2087,1,7,7.88015642,-61.89414765,N/A,N/A,N/A,N/A,N/A,N/A
2088,1,1,-7.161414361,-53.06712201,N/A,N/A,N/A,N/A,N/A,N/A
2089,6,6,-10.73949397,-54.5310166,N/A,N/A,N/A,N/A,N/A,N/A
2090,4,3,0.644496301,-63.51030668,2016,N/A,N/A,D/ND,N/A,N/A
2091,2,7,-2.991524643,-50.26222237,N/A,N/A,N/A,N/A,N/A,N/A
2092,1,1,-9.351596855,-60.4138139,N/A,N/A,N/A,N/A,N/A,N/A
2093,1,1,-10.3797187,-70.63951644,N/A,N/A,N/A,N/A,N/A,N/A
2094,1,1,-4.752402263,-53.04637093,N/A,N/A,N/A,N/A,N/A,N/A
2095,1,1,4.855349195,-55.33491894,N/A,N/A,N/A,N/A,N/A,N/A
2096,2,4,6.243785298,-57.35397238,N/A,N/A,N/A,N/A,N/A,N/A
2097,1,1,-2.401870491,-61.44247473,N/A,N/A,N/A,N/A,N/A,N/A
2098,4,3,-12.33840534,-52.53729565,2017,N/A,N/A,D/ND,N/A,N/A
2099,4,3,-9.40657375,-57.27150703,2014,N/A,N/A,D/ND,N/A,N/A
2100,1,6,-16.50721708,-67.11317979,N/A,N/A,N/A,N/A,N/A,N/A
2101,1,1,-4.211526631,-69.54321247,N/A,N/A,N/A,N/A,N/A,N/A
2102,1,1,0.161292509,-69.64723738,N/A,N/A,N/A,N/A,N/A,N/A
2103,1,1,-10.74164993,-54.087698,N/A,N/A,N/A,N/A,N/A,N/A
2104,2,4,-15.5758438,-67.17219911,N/A,N/A,N/A,N/A,N/A,N/A
2105,1,1,0.064004964,-66.10500055,N/A,N/A,N/A,N/A,N/A,N/A
2106,4,1,-0.616738358,-62.30593538,2016,N/A,N/A,D/ND,N/A,N/A
2107,4,3,-8.141835662,-49.42867561,2007,2017,N/A,D/ND,D/ND,N/A
2108,1,1,-9.094229526,-71.20815001,N/A,N/A,N/A,N/A,N/A,N/A
2109,1,1,-7.115330787,-71.28495597,N/A,N/A,N/A,N/A,N/A,N/A
2110,4,5,-16.94730174,-64.52252834,2011,2014,N/A,D/ND,D/ND,N/A
2111,1,1,-7.889319236,-73.13153287,N/A,N/A,N/A,N/A,N/A,N/A
2112,1,1,-6.341072843,-71.40865399,N/A,N/A,N/A,N/A,N/A,N/A
2113,3,4,-8.71127772,-67.15414297,2009,N/A,N/A,Deforestation,N/A,N/A
2114,1,1,-0.595448286,-54.77760414,N/A,N/A,N/A,N/A,N/A,N/A
2115,3,5,-3.476884391,-51.12406605,2004,N/A,N/A,Deforestation,N/A,N/A
2116,1,1,-9.30605227,-68.20032095,N/A,N/A,N/A,N/A,N/A,N/A
2117,5,5,-2.970504066,-45.80235648,2003,2008,N/A,D/ND,Deforestation,N/A
2118,3,7,-9.876841802,-63.96844748,2001,N/A,N/A,Deforestation,N/A,N/A
2119,3,5,1.27214919,-60.54451877,2016,N/A,N/A,Deforestation,N/A,N/A
2120,2,7,-7.870724109,-52.022561,N/A,N/A,N/A,N/A,N/A,N/A
2121,2,1,-6.893536743,-56.88073989,N/A,N/A,N/A,N/A,N/A,N/A
2122,2,7,-8.397316529,-49.84935666,N/A,N/A,N/A,N/A,N/A,N/A
2123,2,1,-4.071928436,-77.38334894,N/A,N/A,N/A,N/A,N/A,N/A
2124,2,1,-2.186274823,-57.48521624,N/A,N/A,N/A,N/A,N/A,N/A
2125,2,1,-3.428644861,-68.08174333,N/A,N/A,N/A,N/A,N/A,N/A
2126,4,3,-1.365933305,-73.66216771,2016,N/A,N/A,D/ND,N/A,N/A
2127,3,4,-9.886004618,-64.29211047,2011,N/A,N/A,Deforestation,N/A,N/A
2128,2,1,0.750138178,-70.37002185,N/A,N/A,N/A,N/A,N/A,N/A
2129,2,1,-7.225015083,-72.71085182,N/A,N/A,N/A,N/A,N/A,N/A
2130,2,4,-3.804859302,-47.97151839,N/A,N/A,N/A,N/A,N/A,N/A
2131,2,1,-1.327934569,-74.20331284,N/A,N/A,N/A,N/A,N/A,N/A
2132,2,1,2.940051178,-67.23067943,N/A,N/A,N/A,N/A,N/A,N/A
2133,2,1,0.517025362,-55.16217292,N/A,N/A,N/A,N/A,N/A,N/A
2134,2,1,-17.20062665,-65.88132004,N/A,N/A,N/A,N/A,N/A,N/A
2135,2,1,2.151240527,-59.9209083,N/A,N/A,N/A,N/A,N/A,N/A
2136,2,2,-6.905663999,-48.6180359,N/A,N/A,N/A,N/A,N/A,N/A
2137,2,7,-6.140568872,-75.07997872,N/A,N/A,N/A,N/A,N/A,N/A
2138,2,1,-2.50993782,-65.7988547,N/A,N/A,N/A,N/A,N/A,N/A
2139,3,3,-9.994610935,-64.90601914,2014,N/A,N/A,Deforestation,N/A,N/A
2140,2,1,1.407435471,-55.16217292,N/A,N/A,N/A,N/A,N/A,N/A
2141,2,1,4.300998833,-54.83096407,N/A,N/A,N/A,N/A,N/A,N/A
2142,2,1,-1.607939443,-72.31981518,N/A,N/A,N/A,N/A,N/A,N/A
2143,2,1,-8.268767612,-73.38108486,N/A,N/A,N/A,N/A,N/A,N/A
2144,2,1,-8.595664543,-60.61485686,N/A,N/A,N/A,N/A,N/A,N/A
2145,3,4,5.892633853,-66.60464351,2015,N/A,N/A,Deforestation,N/A,N/A
2146,1,3,-0.556102077,-61.82084513,N/A,N/A,N/A,N/A,N/A,N/A
2147,2,1,-3.176128434,-63.99458845,N/A,N/A,N/A,N/A,N/A,N/A
2148,4,3,-3.793540529,-46.69114962,2006,2016,N/A,D/ND,D/ND,N/A
2149,6,6,-3.65016941,-71.74201879,N/A,N/A,N/A,N/A,N/A,N/A
2150,2,1,-8.440166168,-63.91697401,N/A,N/A,N/A,N/A,N/A,N/A
2151,4,4,-9.064854616,-66.1273686,2017,N/A,N/A,D/ND,N/A,N/A
2152,2,1,0.837184929,-68.67867384,N/A,N/A,N/A,N/A,N/A,N/A
2153,2,7,-11.10681509,-53.66782544,N/A,N/A,N/A,N/A,N/A,N/A
2154,2,1,-9.820786928,-60.0950018,N/A,N/A,N/A,N/A,N/A,N/A
2155,1,3,-14.98511166,-65.93521896,N/A,N/A,N/A,N/A,N/A,N/A
2156,4,3,-12.33975282,-66.33757438,2010,N/A,N/A,D/ND,N/A,N/A
2157,2,1,1.006697023,-52.6744684,N/A,N/A,N/A,N/A,N/A,N/A
2158,2,1,-7.794996131,-69.77686427,N/A,N/A,N/A,N/A,N/A,N/A
2159,4,5,-11.88511545,-62.34150867,2000,2011,N/A,D/ND,D/ND,N/A
2160,2,1,-8.501880428,-56.33016245,N/A,N/A,N/A,N/A,N/A,N/A
2161,3,4,-10.52794072,-53.95187273,2004,N/A,N/A,Deforestation,N/A,N/A
2162,2,7,-11.66143495,-51.56657616,N/A,N/A,N/A,N/A,N/A,N/A
2163,5,5,-8.104645409,-51.02489204,1995,1999,N/A,D/ND,Deforestation,N/A
2164,4,3,1.514694316,-60.36126245,2016,N/A,N/A,D/ND,N/A,N/A
2165,2,1,2.019996664,-64.22419784,N/A,N/A,N/A,N/A,N/A,N/A
2166,2,1,-8.037002268,-62.48973069,N/A,N/A,N/A,N/A,N/A,N/A
2167,2,6,-2.201097025,-65.20030723,N/A,N/A,N/A,N/A,N/A,N/A
2168,2,1,-9.801113823,-66.07912907,N/A,N/A,N/A,N/A,N/A,N/A
2169,2,1,3.746109482,-64.45084278,N/A,N/A,N/A,N/A,N/A,N/A
2170,4,3,-3.282578795,-47.98229818,2016,N/A,N/A,D/ND,N/A,N/A
2171,2,1,5.715036922,-55.62139169,N/A,N/A,N/A,N/A,N/A,N/A
2172,1,1,6.860658404,-59.68941245,N/A,N/A,N/A,N/A,N/A,N/A
2173,2,1,1.240887818,-59.02807274,N/A,N/A,N/A,N/A,N/A,N/A
2174,2,7,-12.31900173,-53.37245937,N/A,N/A,N/A,N/A,N/A,N/A
2175,2,1,-0.80080316,-57.11573916,N/A,N/A,N/A,N/A,N/A,N/A
2176,2,1,-1.671001176,-76.509378,N/A,N/A,N/A,N/A,N/A,N/A
2177,2,1,-5.502405694,-62.04236968,N/A,N/A,N/A,N/A,N/A,N/A
2178,2,2,-3.287429698,-49.49200684,N/A,N/A,N/A,N/A,N/A,N/A
2179,4,3,-14.65174686,-67.53197438,2000,N/A,N/A,D/ND,N/A,N/A
2180,2,2,-2.944632586,-55.10369259,N/A,N/A,N/A,N/A,N/A,N/A
2181,4,3,-10.66538296,-68.73957961,2005,N/A,N/A,D/ND,N/A,N/A
2182,3,3,-7.735707322,-61.27673556,2016,N/A,N/A,Deforestation,N/A,N/A
2183,2,1,-1.027987095,-49.96416136,N/A,N/A,N/A,N/A,N/A,N/A
2184,2,2,3.690863092,-60.72777509,N/A,N/A,N/A,N/A,N/A,N/A
2185,2,6,-14.78029578,-66.13491445,N/A,N/A,N/A,N/A,N/A,N/A
2186,2,1,-3.219517063,-62.39675506,N/A,N/A,N/A,N/A,N/A,N/A
2187,4,3,-13.66782213,-63.12843285,2006,N/A,N/A,D/ND,N/A,N/A
2188,2,1,-4.109927172,-64.47455831,N/A,N/A,N/A,N/A,N/A,N/A
2189,4,3,-3.764974103,-62.11890614,2005,2015,N/A,D/ND,D/ND,N/A
2190,4,4,1.74645966,-50.73626334,2015,N/A,N/A,D/ND,N/A,N/A
2191,2,1,-2.341234209,-51.51213825,N/A,N/A,N/A,N/A,N/A,N/A
2192,2,1,-7.008341436,-72.054902,N/A,N/A,N/A,N/A,N/A,N/A
2193,2,1,2.735235293,-55.6157323,N/A,N/A,N/A,N/A,N/A,N/A
2194,2,1,-11.59837321,-64.30693268,N/A,N/A,N/A,N/A,N/A,N/A
2195,2,1,-11.71156094,-62.85085343,N/A,N/A,N/A,N/A,N/A,N/A
2196,2,1,2.124021574,-63.9522778,N/A,N/A,N/A,N/A,N/A,N/A
2197,2,1,-0.765768864,-56.89367563,N/A,N/A,N/A,N/A,N/A,N/A
2198,1,1,-13.46085029,-68.23724171,N/A,N/A,N/A,N/A,N/A,N/A
2199,3,4,-9.368036025,-67.73463431,2012,N/A,N/A,Deforestation,N/A,N/A
2200,1,1,-8.062334759,-62.5142547,N/A,N/A,N/A,N/A,N/A,N/A
2201,1,1,6.751782591,-58.60550523,N/A,N/A,N/A,N/A,N/A,N/A
2202,3,4,-10.71739541,-65.03456806,2000,N/A,N/A,Deforestation,N/A,N/A
2203,1,1,1.320119226,-59.42988917,N/A,N/A,N/A,N/A,N/A,N/A
2204,1,1,6.843949739,-59.68779549,N/A,N/A,N/A,N/A,N/A,N/A
2205,1,1,-13.64922701,-68.21649062,N/A,N/A,N/A,N/A,N/A,N/A
2206,1,1,-5.713689449,-65.93521896,N/A,N/A,N/A,N/A,N/A,N/A
2207,1,1,-2.120518144,-76.81175093,N/A,N/A,N/A,N/A,N/A,N/A
2208,4,3,-3.267487099,-46.70112092,2000,N/A,N/A,D/ND,N/A,N/A
2209,1,1,1.37563511,-70.54088142,N/A,N/A,N/A,N/A,N/A,N/A
2210,1,1,1.383180959,-52.97225992,N/A,N/A,N/A,N/A,N/A,N/A
2211,1,1,5.500788727,-66.62323864,N/A,N/A,N/A,N/A,N/A,N/A
2212,1,1,-12.00989144,-67.64085019,N/A,N/A,N/A,N/A,N/A,N/A
2213,1,1,-1.658065436,-51.76708013,N/A,N/A,N/A,N/A,N/A,N/A
2214,1,1,-7.975826997,-66.4456417,N/A,N/A,N/A,N/A,N/A,N/A
2215,1,1,-4.903319231,-72.81891915,N/A,N/A,N/A,N/A,N/A,N/A
2216,4,3,-13.64006419,-61.65295,2004,N/A,N/A,D/ND,N/A,N/A
2217,1,1,-6.422729703,-66.46181138,N/A,N/A,N/A,N/A,N/A,N/A
2218,2,3,-4.880142697,-46.99702597,N/A,N/A,N/A,N/A,N/A,N/A
2219,3,5,-6.857693963,-52.04331208,2001,N/A,N/A,Deforestation,N/A,N/A
2220,3,4,-3.50033042,-52.41925703,2010,N/A,N/A,Deforestation,N/A,N/A
2221,4,3,-9.062429165,-73.7721215,1999,2013,N/A,D/ND,D/ND,N/A
2222,2,2,3.879778796,-51.23482832,N/A,N/A,N/A,N/A,N/A,N/A
2223,3,4,-9.620552451,-62.56680614,2005,N/A,N/A,Deforestation,N/A,N/A
2224,2,2,-9.130611295,-54.7250527,N/A,N/A,N/A,N/A,N/A,N/A
2225,1,1,0.026275722,-71.30516807,N/A,N/A,N/A,N/A,N/A,N/A
2226,1,1,-8.628812377,-68.03889369,N/A,N/A,N/A,N/A,N/A,N/A
2227,4,4,2.804495401,-74.20169587,2005,2013,N/A,D/ND,D/ND,N/A
2228,1,1,1.15464955,-59.10245325,N/A,N/A,N/A,N/A,N/A,N/A
2229,1,1,0.187163989,-75.44622186,N/A,N/A,N/A,N/A,N/A,N/A
2230,1,1,-8.980233317,-71.51833828,N/A,N/A,N/A,N/A,N/A,N/A
2231,3,4,-15.76260354,-66.96226282,2015,N/A,N/A,Deforestation,N/A,N/A
2232,1,1,-10.43146166,-74.41540507,N/A,N/A,N/A,N/A,N/A,N/A
2233,1,3,-11.53881491,-53.05014385,N/A,N/A,N/A,N/A,N/A,N/A
2234,4,3,-0.257502076,-63.51057618,2016,N/A,N/A,D/ND,N/A,N/A
2235,2,2,-5.922008763,-78.04361067,N/A,N/A,N/A,N/A,N/A,N/A
2236,1,1,3.063749192,-64.09888286,N/A,N/A,N/A,N/A,N/A,N/A
2237,1,1,-2.251762007,-48.51185504,N/A,N/A,N/A,N/A,N/A,N/A
2238,1,1,0.069394856,-52.51681407,N/A,N/A,N/A,N/A,N/A,N/A
2239,2,6,-4.551628797,-66.62216066,N/A,N/A,N/A,N/A,N/A,N/A
2240,1,1,-14.58437322,-67.16680921,N/A,N/A,N/A,N/A,N/A,N/A
2241,2,1,2.835487279,-68.80129387,N/A,N/A,N/A,N/A,N/A,N/A
2242,4,1,-8.88995263,-65.78645795,1998,N/A,N/A,D/ND,N/A,N/A
2243,1,1,-2.755986376,-74.26772204,N/A,N/A,N/A,N/A,N/A,N/A
2244,2,7,-10.14660588,-55.01799331,N/A,N/A,N/A,N/A,N/A,N/A
2245,1,1,-2.037244317,-65.36308196,N/A,N/A,N/A,N/A,N/A,N/A
2246,1,1,-8.134020319,-63.28959062,N/A,N/A,N/A,N/A,N/A,N/A
2247,2,7,-15.22927376,-64.24979982,N/A,N/A,N/A,N/A,N/A,N/A
2248,1,1,-3.81590858,-51.69862851,N/A,N/A,N/A,N/A,N/A,N/A
2249,3,5,-2.478945942,-48.80937706,2015,N/A,N/A,Deforestation,N/A,N/A
2250,1,1,-11.49192285,-66.04059134,N/A,N/A,N/A,N/A,N/A,N/A
2251,3,4,-12.41062989,-51.76061226,1996,N/A,N/A,Deforestation,N/A,N/A
2252,1,1,-2.732270852,-55.80087508,N/A,N/A,N/A,N/A,N/A,N/A
2253,4,3,-2.989907676,-48.10141478,2004,2015,N/A,D/ND,D/ND,N/A
2254,1,1,-2.460081321,-75.92996464,N/A,N/A,N/A,N/A,N/A,N/A
2255,1,1,1.072184207,-73.34793702,N/A,N/A,N/A,N/A,N/A,N/A
2256,2,2,-13.60287394,-62.95784278,N/A,N/A,N/A,N/A,N/A,N/A
2257,1,1,-1.333593955,-55.31389837,N/A,N/A,N/A,N/A,N/A,N/A
2258,2,1,-8.111113279,-49.2451498,N/A,N/A,N/A,N/A,N/A,N/A
2259,1,1,-13.17895895,-62.58028087,N/A,N/A,N/A,N/A,N/A,N/A
2260,1,1,-13.33041491,-69.99650236,N/A,N/A,N/A,N/A,N/A,N/A
2261,4,3,-8.429386384,-72.73618431,1999,N/A,N/A,D/ND,N/A,N/A
2262,1,1,-9.602226819,-72.05193756,N/A,N/A,N/A,N/A,N/A,N/A
2263,1,1,4.608492155,-53.40749367,N/A,N/A,N/A,N/A,N/A,N/A
